,Source,Tweet,Date,Compound Analysis,Positive,Negative,Neutral,Tweets Ago
392,@FoxNews,"UPDATE: South Carolina shooting leaves 1 officer dead, 4 others injured, official says. https://t.co/E9dfV8lD7G",Wed Oct 03 23:48:03 +0000 2018,-0.7906,0.0,0.412,0.588,93
393,@FoxNews,U.S. Capitol Police have arrested a Democratic congressional staffer for doxxing Republican senator's personal info… https://t.co/MjVvBlNR9y,Wed Oct 03 23:44:28 +0000 2018,-0.4767,0.0,0.181,0.819,94
394,@FoxNews,.@JesseBWatters: Ford's Ex-Boyfriend's Sworn Letter 'Riddled With Bombshells' https://t.co/DZzWa2GVST,Wed Oct 03 23:39:02 +0000 2018,0.0,0.0,0.0,1.0,95
395,@FoxNews,"A suspect was in custody after an ""active shooter incident"" in Florence, South Carolina on Wednesday reportedly lef… https://t.co/myFMUOtHCt",Wed Oct 03 23:34:41 +0000 2018,0.128,0.129,0.105,0.766,96
396,@FoxNews,"UNC Charlotte ex-quarterback Kevin Olsen found not guilty of rape, other charges, report says. https://t.co/exQd9BPMKH",Wed Oct 03 23:26:43 +0000 2018,0.6085,0.301,0.104,0.595,97
397,@FoxNews,"BREAKING: Man arrested in GOP doxxing case is congressional staffer who worked for Rep. @JacksonLeeTX18, other Dems… https://t.co/w8wiXWGgcq",Wed Oct 03 23:18:22 +0000 2018,-0.4767,0.0,0.154,0.846,98
398,@FoxNews,".@BenShapiro: ""No good person is going to want to go into politics knowing that they could just be destroyed at a m… https://t.co/3p76AFeH14",Wed Oct 03 23:09:56 +0000 2018,-0.296,0.152,0.196,0.652,99
399,@FoxNews,GOP senators slam Dems' 'baseless innuendo' over previous Kavanaugh background checks; source calls claims a 'joke' https://t.co/nR2DYk0hhT,Wed Oct 03 23:06:12 +0000 2018,-0.3818,0.0,0.148,0.852,100
400,@nytimes,RT @meslackman: Raw sewage leaking into tents where children sleep. Moldy food. No hope. This is how Europe is caring for thousands who fle…,Thu Oct 04 06:45:04 +0000 2018,0.5994,0.208,0.075,0.717,1
401,@nytimes,"China clearly would like to send a signal to rural American voters. Retaliatory tariffs — on things like whiskey, p… https://t.co/DjBoKtRiWy",Thu Oct 04 06:30:13 +0000 2018,0.7717,0.325,0.0,0.675,2
402,@nytimes,A federal judge blocked the Trump administration from ending special protections for immigrants from 4 countries de… https://t.co/MfTwiQJbTS,Thu Oct 04 06:18:35 +0000 2018,0.1531,0.144,0.112,0.745,3
403,@nytimes,Are bar fights a rite of passage? The Kavanaugh nomination has sparked an odd debate on social media. “It is sad th… https://t.co/uDPnzdziqR,Thu Oct 04 06:15:03 +0000 2018,-0.7964,0.0,0.299,0.701,4
404,@nytimes,The earthquake in Indonesia turned the ground into jelly in a deadly churn that eradicated landmarks and sent build… https://t.co/xz0tsLnal8,Thu Oct 04 06:06:04 +0000 2018,0.0,0.0,0.0,1.0,5
405,@nytimes,"RT @gabrieldance: Four ways Fred Trump made his children very, very rich: A brief thread. 1/5

https://t.co/cASblRNDAH",Thu Oct 04 06:00:04 +0000 2018,0.6335,0.218,0.0,0.782,6
406,@nytimes,"To some, Prospector Pete is an innocuous icon of the rugged 49ers who came to California looking for gold. For othe… https://t.co/MgL9UG7vBz",Thu Oct 04 05:45:03 +0000 2018,0.0,0.0,0.0,1.0,7
407,@nytimes,"For 18 years, tampons and pads were considered “luxury” goods and taxed as such in Australia. Now they are finally… https://t.co/MaAvK4OEYm",Thu Oct 04 05:30:04 +0000 2018,0.0,0.0,0.0,1.0,8
408,@nytimes,"When the New York Times photographer @adamjdean arrived in Palu, Indonesia, he found death and devastation at every… https://t.co/T1SQil6aBh",Thu Oct 04 05:22:06 +0000 2018,-0.7717,0.0,0.283,0.717,9
409,@nytimes,"For 7 months, a Syrian refugee has been posting to social media about his life stranded at a Malaysian airport. Thi… https://t.co/IDNhAtFLCY",Thu Oct 04 05:15:02 +0000 2018,0.0,0.0,0.0,1.0,10
410,@nytimes,Melania Trump looked more comfortable meeting with local leaders on the coast of Ghana than she has perhaps ever lo… https://t.co/8e1SY5SzaX,Thu Oct 04 05:02:07 +0000 2018,0.5563,0.152,0.0,0.848,11
411,@nytimes,7 law enforcement officers were shot — at least one fatally — in an extraordinary barrage of firepower after the au… https://t.co/Xh0hmeHcka,Thu Oct 04 04:47:04 +0000 2018,-0.6369,0.0,0.189,0.811,12
412,@nytimes,"Even Senator Lindsey Graham, Judge Kavanaugh’s most outspoken supporter, called President Trump’s attack on Dr. Chr… https://t.co/Nfs3xVcY5t",Thu Oct 04 04:32:05 +0000 2018,-0.1832,0.116,0.151,0.732,13
413,@nytimes,"RT @nytopinion: Judicial temperament is one of the most important qualities of a judge, write more than 650 law professors (and counting),…",Thu Oct 04 04:17:03 +0000 2018,0.2716,0.095,0.0,0.905,14
414,@nytimes,The cracks in African elephants’ skin help them keep cool and stay healthy. A new explanation for how those cracks… https://t.co/54DUHTisTd,Thu Oct 04 04:02:02 +0000 2018,0.7717,0.312,0.0,0.688,15
415,@nytimes,"Researchers at Johns Hopkins University have recommended that psilocybin, the compound found in hallucinogenic mush… https://t.co/KGCIP1I473",Thu Oct 04 03:47:03 +0000 2018,0.2023,0.107,0.0,0.893,16
416,@nytimes,Bring on the Red Sox. The Yankees beat the Athletics to advance to the next round of the playoffs. https://t.co/M5URwnDvQO,Thu Oct 04 03:40:05 +0000 2018,0.0,0.0,0.0,1.0,17
417,@nytimes,RT @NYTSports: Get ready for Yankees-Red Sox in the next round. The Yankees polished off the A's with a 7-2 wild-card win to advance to the…,Thu Oct 04 03:37:23 +0000 2018,0.743,0.215,0.0,0.785,18
418,@nytimes,"The 19 fall cookbooks @NYTFood is most excited about 
https://t.co/oPsV9tyMy6",Thu Oct 04 03:32:05 +0000 2018,0.4005,0.23,0.0,0.77,19
419,@nytimes,"RT @TylerKepner: The last time the Yankees played the Red Sox in the postseason, Gleyber Torres was 7 years old.",Thu Oct 04 03:30:13 +0000 2018,0.34,0.118,0.0,0.882,20
420,@nytimes,RT @meslackman: Raw sewage leaking into tents where children sleep. Moldy food. No hope. This is how Europe is caring for thousands who fle…,Thu Oct 04 06:45:04 +0000 2018,0.5994,0.208,0.075,0.717,21
421,@nytimes,"China clearly would like to send a signal to rural American voters. Retaliatory tariffs — on things like whiskey, p… https://t.co/DjBoKtRiWy",Thu Oct 04 06:30:13 +0000 2018,0.7717,0.325,0.0,0.675,22
422,@nytimes,A federal judge blocked the Trump administration from ending special protections for immigrants from 4 countries de… https://t.co/MfTwiQJbTS,Thu Oct 04 06:18:35 +0000 2018,0.1531,0.144,0.112,0.745,23
423,@nytimes,Are bar fights a rite of passage? The Kavanaugh nomination has sparked an odd debate on social media. “It is sad th… https://t.co/uDPnzdziqR,Thu Oct 04 06:15:03 +0000 2018,-0.7964,0.0,0.299,0.701,24
424,@nytimes,The earthquake in Indonesia turned the ground into jelly in a deadly churn that eradicated landmarks and sent build… https://t.co/xz0tsLnal8,Thu Oct 04 06:06:04 +0000 2018,0.0,0.0,0.0,1.0,25
425,@nytimes,"RT @gabrieldance: Four ways Fred Trump made his children very, very rich: A brief thread. 1/5

https://t.co/cASblRNDAH",Thu Oct 04 06:00:04 +0000 2018,0.6335,0.218,0.0,0.782,26
426,@nytimes,"To some, Prospector Pete is an innocuous icon of the rugged 49ers who came to California looking for gold. For othe… https://t.co/MgL9UG7vBz",Thu Oct 04 05:45:03 +0000 2018,0.0,0.0,0.0,1.0,27
427,@nytimes,"For 18 years, tampons and pads were considered “luxury” goods and taxed as such in Australia. Now they are finally… https://t.co/MaAvK4OEYm",Thu Oct 04 05:30:04 +0000 2018,0.0,0.0,0.0,1.0,28
428,@nytimes,"When the New York Times photographer @adamjdean arrived in Palu, Indonesia, he found death and devastation at every… https://t.co/T1SQil6aBh",Thu Oct 04 05:22:06 +0000 2018,-0.7717,0.0,0.283,0.717,29
429,@nytimes,"For 7 months, a Syrian refugee has been posting to social media about his life stranded at a Malaysian airport. Thi… https://t.co/IDNhAtFLCY",Thu Oct 04 05:15:02 +0000 2018,0.0,0.0,0.0,1.0,30
430,@nytimes,Melania Trump looked more comfortable meeting with local leaders on the coast of Ghana than she has perhaps ever lo… https://t.co/8e1SY5SzaX,Thu Oct 04 05:02:07 +0000 2018,0.5563,0.152,0.0,0.848,31
431,@nytimes,7 law enforcement officers were shot — at least one fatally — in an extraordinary barrage of firepower after the au… https://t.co/Xh0hmeHcka,Thu Oct 04 04:47:04 +0000 2018,-0.6369,0.0,0.189,0.811,32
432,@nytimes,"Even Senator Lindsey Graham, Judge Kavanaugh’s most outspoken supporter, called President Trump’s attack on Dr. Chr… https://t.co/Nfs3xVcY5t",Thu Oct 04 04:32:05 +0000 2018,-0.1832,0.116,0.151,0.732,33
433,@nytimes,"RT @nytopinion: Judicial temperament is one of the most important qualities of a judge, write more than 650 law professors (and counting),…",Thu Oct 04 04:17:03 +0000 2018,0.2716,0.095,0.0,0.905,34
434,@nytimes,The cracks in African elephants’ skin help them keep cool and stay healthy. A new explanation for how those cracks… https://t.co/54DUHTisTd,Thu Oct 04 04:02:02 +0000 2018,0.7717,0.312,0.0,0.688,35
435,@nytimes,"Researchers at Johns Hopkins University have recommended that psilocybin, the compound found in hallucinogenic mush… https://t.co/KGCIP1I473",Thu Oct 04 03:47:03 +0000 2018,0.2023,0.107,0.0,0.893,36
436,@nytimes,Bring on the Red Sox. The Yankees beat the Athletics to advance to the next round of the playoffs. https://t.co/M5URwnDvQO,Thu Oct 04 03:40:05 +0000 2018,0.0,0.0,0.0,1.0,37
437,@nytimes,RT @NYTSports: Get ready for Yankees-Red Sox in the next round. The Yankees polished off the A's with a 7-2 wild-card win to advance to the…,Thu Oct 04 03:37:23 +0000 2018,0.743,0.215,0.0,0.785,38
438,@nytimes,"The 19 fall cookbooks @NYTFood is most excited about 
https://t.co/oPsV9tyMy6",Thu Oct 04 03:32:05 +0000 2018,0.4005,0.23,0.0,0.77,39
439,@nytimes,"RT @TylerKepner: The last time the Yankees played the Red Sox in the postseason, Gleyber Torres was 7 years old.",Thu Oct 04 03:30:13 +0000 2018,0.34,0.118,0.0,0.882,40
440,@nytimes,"RT @kchangnyt: A new solar system discovery points to a ninth planet. (No, not Pluto). https://t.co/8JwBYSabzk",Thu Oct 04 03:17:00 +0000 2018,0.0,0.0,0.0,1.0,41
441,@nytimes,The FBI arrested a man suspected of sending envelopes thought to contain the deadly poison ricin to the Pentagon. T… https://t.co/ItOfxjnp8t,Thu Oct 04 03:02:05 +0000 2018,-0.8176,0.0,0.333,0.667,42
442,@nytimes,Americans used to vote at much higher rates — sometimes above 80%. Why did that change? https://t.co/EY2Qnr90zx,Thu Oct 04 02:47:02 +0000 2018,0.0,0.0,0.0,1.0,43
443,@nytimes,"RT @alanblinder: Seven law enforcement officers were shot, at least one fatally, on Wednesday in South Carolina. A top lawmaker says the su…",Thu Oct 04 02:41:56 +0000 2018,-0.5267,0.069,0.162,0.769,44
444,@nytimes,Heart patients had every reason to be excited about these powerful new cholesterol drugs. Until they found they cou… https://t.co/geHDOt0WDK,Thu Oct 04 02:32:05 +0000 2018,0.6369,0.224,0.0,0.776,45
445,@nytimes,RT @GlennThrush: The top federal official responsible for enforcing fair lending laws has a 14-year history of racially charged comments ab…,Thu Oct 04 02:22:05 +0000 2018,0.5574,0.264,0.074,0.661,46
446,@nytimes,"Teachers are suing Navient, saying the student loan servicer fouled up their attempts to get into a loan forgivenes… https://t.co/PyOpETqtp9",Thu Oct 04 02:12:03 +0000 2018,-0.2732,0.0,0.104,0.896,47
447,@nytimes,"“I, too, was sexually assaulted”: Connie Chung, the veteran TV news anchor, voiced her support for Dr. Christine Bl… https://t.co/uQaZjJb2yc",Thu Oct 04 02:02:03 +0000 2018,0.4019,0.124,0.0,0.876,48
448,@nytimes,"This is the story of an elephant named Happy, who has been living alone at the zoo for the past 12 years. Now a new… https://t.co/iBUZ4yUOQh",Thu Oct 04 01:47:05 +0000 2018,0.4019,0.129,0.07,0.801,49
449,@nytimes,"The NYT movie review of ""A Star Is Born"" https://t.co/yHKwQmMI0t",Thu Oct 04 01:36:04 +0000 2018,0.0,0.0,0.0,1.0,50
450,@nytimes,"RT @adamjdean: Buildings destroyed by the earthquake in the Balaroa neighbourhood of #palu, Indonesia. More pics online: https://t.co/4gHgT…",Thu Oct 04 01:27:35 +0000 2018,-0.4939,0.0,0.158,0.842,51
451,@nytimes,Get our On Politics newsletter delivered to your inbox. Sign up here: https://t.co/z8lYREKk4h,Thu Oct 04 01:26:00 +0000 2018,0.0,0.0,0.0,1.0,52
452,@nytimes,In our On Politics newsletter: The most out-there theories of 2018; texting about our new texting project; and a ru… https://t.co/wXnAEtXp6r,Thu Oct 04 01:22:03 +0000 2018,0.0,0.0,0.0,1.0,53
453,@nytimes,RT @jmartNYT: Cruzmentum: New GOP track has @tedcruz pulling into eight-point lead after Kavanaugh hearings and sustained attacks on @BetoO…,Thu Oct 04 01:11:02 +0000 2018,-0.4404,0.0,0.132,0.868,54
454,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/1ylPGJSwi1,Thu Oct 04 01:01:06 +0000 2018,0.0,0.0,0.0,1.0,55
455,@nytimes,A 90-year-old California man was charged in his stepdaughter’s death after her Fitbit showed her heart stopped beat… https://t.co/8TGmodfyUc,Thu Oct 04 00:37:05 +0000 2018,-0.765,0.0,0.336,0.664,56
456,@nytimes,RT @KevinQ: Lesser-known but handy feature alert: there's a link under each of our live poll maps to see the 2016 presidential precinct map…,Thu Oct 04 00:27:01 +0000 2018,0.4215,0.113,0.0,0.887,57
457,@nytimes,A stampede prompted by a loud popping sound at a concert in Central Park raised questions about the city’s ability… https://t.co/SdoTpSnOUV,Thu Oct 04 00:17:06 +0000 2018,-0.4215,0.0,0.141,0.859,58
458,@nytimes,Everything you need to know going into the winner-take-all American League wild-card game https://t.co/DWWXK7L7AM,Thu Oct 04 00:06:03 +0000 2018,0.0,0.0,0.0,1.0,59
459,@nytimes,RT @nytpolitics: Are bar fights a rite of passage? The Brett Kavanaugh nomination has sparked an odd debate on social media. https://t.co/L…,Wed Oct 03 23:51:03 +0000 2018,-0.6124,0.0,0.208,0.792,60
460,@nytimes,How will the outcome of the 2018 midterm elections directly impact college students? Join political correspondent… https://t.co/tLgGHMeQxs,Wed Oct 03 23:41:03 +0000 2018,0.296,0.121,0.0,0.879,61
461,@nytimes,"RT @kchangnyt: One day after Donna Strickland became the third woman to receive a physics Nobel, Frances Arnold of Caltech is just the fift…",Wed Oct 03 23:27:02 +0000 2018,0.0,0.0,0.0,1.0,62
462,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/dTRMCcnXx5,Wed Oct 03 23:17:07 +0000 2018,0.0,0.0,0.0,1.0,63
463,@nytimes,"In Opinion

650+ law professors (and counting) signed a letter saying that Brett Kavanaugh lacks the judicial tempe… https://t.co/4AlJ85oAxu",Wed Oct 03 23:02:02 +0000 2018,0.0,0.0,0.0,1.0,64
464,@nytimes,"""The real-world and social-media combat we’ve been in for the past two years over what kind of country this is — wh… https://t.co/HQ7wd5k5yx",Wed Oct 03 22:45:04 +0000 2018,-0.34,0.0,0.103,0.897,65
465,@nytimes,RT @nytopinion: 650+ law professors (and counting) believe Brett Kavanaugh lacks the judicial temperament to be approved to the Supreme Cou…,Wed Oct 03 22:32:07 +0000 2018,0.7506,0.252,0.0,0.748,66
466,@nytimes,"By Nov. 22, 1997, Donald Trump and his siblings owned nearly all of their father’s real estate empire free and clea… https://t.co/MghiWCmx8z",Wed Oct 03 22:17:46 +0000 2018,0.5106,0.136,0.0,0.864,67
467,@nytimes,"RT @nytopinion: Threats have been building for the last year against to the E.P.A.'s Office of Children’s Health Protection, which plays a…",Wed Oct 03 22:02:40 +0000 2018,-0.2023,0.081,0.113,0.806,68
468,@nytimes,"No mo' MoMaCha: A judge says that a New York cafe must change its name after the Museum of Modern Art, also known a… https://t.co/nyWbaX0mv3",Wed Oct 03 21:47:02 +0000 2018,-0.296,0.0,0.091,0.909,69
469,@nytimes,A journalist sharply critical of Saudi Arabia's leadership entered the kingdom's consulate in Istanbul on Tuesday t… https://t.co/3RSuZcJyGn,Wed Oct 03 21:32:06 +0000 2018,-0.3182,0.0,0.126,0.874,70
470,@nytimes,"RT @katierogers: As she makes her first big solo trip abroad, Mrs. Trump seems ready to show another side of herself: the happy one. https:…",Wed Oct 03 21:17:02 +0000 2018,0.7351,0.212,0.0,0.788,71
471,@nytimes,Obscene photos. Vulgar texts. Dancers forced to leave. New York City Ballet is facing a #MeToo reckoning in its mos… https://t.co/rEvtABagGg,Wed Oct 03 21:05:05 +0000 2018,-0.7906,0.0,0.32,0.68,72
472,@nytimes,"GM's self-driving car unit has raised billions from outsiders, though it has not yet produced a vehicle. https://t.co/LybxYqHxnI",Wed Oct 03 20:50:05 +0000 2018,0.0,0.0,0.0,1.0,73
473,@nytimes,"China may be stepping back from the free-market, pro-business policies that transformed it into the world’s No. 2 e… https://t.co/5Ejn2UWTHO",Wed Oct 03 20:36:05 +0000 2018,-0.296,0.0,0.109,0.891,74
474,@nytimes,"Since 1901, the Nobel Prize in Chemistry has been won by 177 people. Frances H. Arnold just became only the fifth w… https://t.co/x7s71nXDnZ",Wed Oct 03 20:20:05 +0000 2018,0.7906,0.25,0.0,0.75,75
475,@nytimes,Here are the key takeaways of our investigation. Donald Trump received the equivalent today of at least $413 millio… https://t.co/OHBy9js4hf,Wed Oct 03 20:09:58 +0000 2018,0.0,0.0,0.0,1.0,76
476,@nytimes,President Trump did not offer an outright denial of the facts in our investigation. Nor did Sarah Huckabee Sanders… https://t.co/YOCz7vfULC,Wed Oct 03 20:05:03 +0000 2018,0.0,0.0,0.0,1.0,77
477,@nytimes,Student loan servicer Navient is supposed to guide borrowers who qualify for a loan forgiveness program for public… https://t.co/8arhGg6dTL,Wed Oct 03 19:50:04 +0000 2018,0.2732,0.11,0.0,0.89,78
478,@nytimes,"The race for Tennessee's Senate seat pits self-described ""hard-core,"" pro-Trump Republican Rep. Marsha Blackburn ag… https://t.co/eK114dQcXG",Wed Oct 03 19:35:07 +0000 2018,0.0,0.0,0.0,1.0,79
479,@nytimes,"In the 1980s, Fred Trump made an important structural change to his empire that produced a big new source of revenu… https://t.co/hJj60piApB",Wed Oct 03 19:22:36 +0000 2018,0.2023,0.083,0.0,0.917,80
480,@nytimes,"RT @mccanner: We're five weeks out from the midterm elections. A lot's going to happen, and we found an entirely new way to bring you the a…",Wed Oct 03 19:15:08 +0000 2018,0.0,0.0,0.0,1.0,81
481,@nytimes,"The best TV shows and movies new to Netflix, Amazon and more in October https://t.co/NuIeMg2Zx7",Wed Oct 03 19:08:25 +0000 2018,0.7096,0.312,0.0,0.688,82
482,@nytimes,"She joked, she danced, she survived. A year after her party conference speech ended in disaster, Theresa May perfor… https://t.co/VNUmi1uh4Z",Wed Oct 03 18:50:08 +0000 2018,0.4939,0.303,0.15,0.547,83
483,@nytimes,Curious about what ordinary Canadians think of the negotiations for the United States-Mexico-Canada Agreement? The… https://t.co/cGog8ZKJi7,Wed Oct 03 18:44:45 +0000 2018,0.8074,0.39,0.0,0.61,84
484,@nytimes,Priyanka Chopra is investing in dating and social media app Bumble. It's the second company in her budding start-up… https://t.co/9WzEFql0kF,Wed Oct 03 18:35:31 +0000 2018,0.0,0.0,0.0,1.0,85
485,@nytimes,This recipe is perfect for those nights when you want dinner to be cold. And it can easily be made vegetarian. https://t.co/3iiyJR5xIx,Wed Oct 03 18:30:09 +0000 2018,0.7506,0.28,0.0,0.72,86
486,@nytimes,"""People won’t forget that,"" said Frank McKenna, a former Canadian ambassador to the U.S. ""I think that’s now deep i… https://t.co/ZYnN1NTBjU",Wed Oct 03 18:15:06 +0000 2018,-0.2263,0.0,0.091,0.909,87
487,@nytimes,Your first job out of college is a lot different than your summer internships. Here's a 3-month checklist to help y… https://t.co/HlrTU3gy2L,Wed Oct 03 18:00:21 +0000 2018,0.4019,0.124,0.0,0.876,88
488,@nytimes,"U.S. Secretary of State Pompeo says the U.S. will withdraw from a 1955 treaty it signed with Iran, hours after the… https://t.co/TJuwbyTWkV",Wed Oct 03 17:45:04 +0000 2018,0.0,0.0,0.0,1.0,89
489,@nytimes,3 of the Republican senators who could decide whether Brett Kavanaugh joins the Supreme Court condemn President Tru… https://t.co/9ObPQdMGYJ,Wed Oct 03 17:31:08 +0000 2018,0.25,0.162,0.117,0.721,90
490,@nytimes,Phones across the U.S. will soon buzz with a “presidential alert.” Don’t panic: It’s the first nationwide test of a… https://t.co/ukuauFvKiN,Wed Oct 03 17:20:11 +0000 2018,-0.5106,0.0,0.148,0.852,91
491,@nytimes,RT @NYTHealth: Heart patients had every reason to be excited about these powerful new cholesterol drugs. Until they found they couldn't get…,Wed Oct 03 17:15:06 +0000 2018,0.6369,0.206,0.0,0.794,92
492,@nytimes,"""I’m sad that I might have caused people anguish in the job, or made people unhappy,"" says the ""Mad Men"" creator Ma… https://t.co/vRlArSldgJ",Wed Oct 03 17:10:04 +0000 2018,-0.8807,0.0,0.349,0.651,93
493,@nytimes,"Retaliatory tariffs enacted by China — on things like whiskey, pork and cranberries — could have a big negative imp… https://t.co/FzOMF0OJ8s",Wed Oct 03 17:00:10 +0000 2018,-0.296,0.113,0.167,0.721,94
494,@nytimes,"By the Book: Kate Atkinson, author of ""Transcription,"" wants ""absolutely no one"" to write her life story. ""If I was… https://t.co/9eGM7qVs6O",Wed Oct 03 16:45:06 +0000 2018,-0.3597,0.0,0.116,0.884,95
495,@nytimes,The University of Mississippi wants to remove the name of a major benefactor to its journalism school after his con… https://t.co/wo4VoWYlQ4,Wed Oct 03 16:30:07 +0000 2018,0.0,0.0,0.0,1.0,96
496,@nytimes,"When Donald Trump was 3 years old, his father effectively made him a landlord. Here’s how Fred Trump’s maneuver cre… https://t.co/1rh5S2jXSs",Wed Oct 03 16:16:03 +0000 2018,0.4404,0.139,0.0,0.861,97
497,@nytimes,None of the 36 candidates the Republican Party is fielding for governor this year are black or Hispanic. Some in th… https://t.co/l7rV8NVMhs,Wed Oct 03 16:00:13 +0000 2018,0.4019,0.114,0.0,0.886,98
498,@nytimes,U.S. Senate Republicans are stepping up efforts to challenge Christine Blasey Ford’s credibility by confronting her… https://t.co/EfO8V4NEpb,Wed Oct 03 15:54:06 +0000 2018,-0.0772,0.073,0.089,0.838,99
499,@nytimes,"""For me, adulthood sank in when my first student loan payment was due. I realized that I had no idea where to begin… https://t.co/Irs977Opts",Wed Oct 03 15:45:03 +0000 2018,-0.296,0.0,0.095,0.905,100
